label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
rock,0.0,0.0,0.0,-0.2545353174209595,-0.1444551944732666,-0.014309296384453773,-0.42488643527030945,-0.37818634510040283,-0.02900317683815956,-0.4968578815460205,-0.6035197973251343,-0.06929489225149155,-0.45012933015823364,-0.8008636832237244,-0.09562806785106659,-0.229816272854805,-0.7292443513870239,0.1215602308511734,-0.3348853588104248,-0.9225121736526489,0.0267602801322937,-0.38089436292648315,-0.7174795866012573,-0.04233260080218315,-0.34601858258247375,-0.5503217577934265,-0.07159452140331268,-0.13595488667488098,-0.7954025864601135,0.0887482538819313,-0.27491363883018494,-0.9598071575164795,-0.02262231335043907,-0.29524004459381104,-0.6978574991226196,-0.06977469474077225,-0.21396668255329132,-0.5485093593597412,-0.06275086849927902,-0.020771333947777748,-0.8560293912887573,0.03418303653597832,-0.1914578676223755,-0.9794174432754517,-0.0639181137084961,-0.2190442532300949,-0.7282347679138184,-0.06092272326350212,-0.1339077651500702,-0.5857638716697693,-0.020797647535800934,0.11372994631528854,-0.8933848738670349,-0.026311982423067093,-0.07644341886043549,-0.9701170325279236,-0.08503875136375427,-0.13943833112716675,-0.7841764688491821,-0.07223181426525116,-0.09202604740858078,-0.6437928676605225,-0.0349406935274601
rock,0.0,0.0,0.0,0.14388921856880188,-0.3509143888950348,-0.13296592235565186,0.10941118001937866,-0.740440309047699,-0.178639218211174,-0.019374234601855278,-0.9625652432441711,-0.18938365578651428,-0.1292571723461151,-0.8881725668907166,-0.18254679441452026,-0.30141356587409973,-0.6064466238021851,-0.160342738032341,-0.1811429113149643,-0.9593092203140259,-0.21659427881240845,-0.06690692901611328,-0.8280845284461975,-0.2524966597557068,-0.058351464569568634,-0.6817451119422913,-0.27552202343940735,-0.41075846552848816,-0.5162195563316345,-0.10277444124221802,-0.2646355926990509,-0.8552132248878479,-0.15436920523643494,-0.16025376319885254,-0.7484601140022278,-0.17577727138996124,-0.15330731868743896,-0.6136205792427063,-0.1868477165699005,-0.45756691694259644,-0.4583606421947479,-0.04848509281873703,-0.3301709294319153,-0.7553128600120544,-0.08746468275785446,-0.23805104196071625,-0.682963490486145,-0.0838523805141449,-0.2294117659330368,-0.566419243812561,-0.07782108336687088,-0.4706626534461975,-0.41094130277633667,-0.0027543255127966404,-0.39812183380126953,-0.6526452302932739,-0.021385928615927696,-0.3222309947013855,-0.6026692390441895,-0.008278978057205677,-0.3041912317276001,-0.5031899809837341,0.004503745120018721
rock,0.0,0.0,0.0,-0.03888988867402077,-0.310819536447525,0.012441055849194527,-0.10160773992538452,-0.6034031510353088,-0.002127941232174635,-0.1927427500486374,-0.744316041469574,-0.03424493595957756,-0.3000852167606354,-0.8113296627998352,-0.05110105499625206,0.00910826213657856,-0.9463900923728943,0.07939768582582474,-0.4080027937889099,-0.8834391832351685,-0.05351267382502556,-0.39120468497276306,-0.6519871950149536,-0.1577572375535965,-0.28521493077278137,-0.5626605153083801,-0.20939062535762787,-0.04439609497785568,-0.9643880128860474,0.036181967705488205,-0.4769035875797272,-0.8618375062942505,-0.08709775656461716,-0.424752414226532,-0.6097019910812378,-0.14082050323486328,-0.31111472845077515,-0.5388851165771484,-0.15271799266338348,-0.12671345472335815,-0.9380567669868469,-0.02215995453298092,-0.5346776843070984,-0.8366552591323853,-0.11886027455329895,-0.47535720467567444,-0.5660867691040039,-0.10868923366069794,-0.3511807322502136,-0.5045040845870972,-0.08054890483617783,-0.22466425597667694,-0.8790888786315918,-0.08513140678405762,-0.5415180921554565,-0.7651072144508362,-0.15247000753879547,-0.4912966191768646,-0.5512688755989075,-0.1460544914007187,-0.3761022984981537,-0.5080824494361877,-0.11779478937387466
rock,0.0,0.0,0.0,-0.04595636948943138,-0.25910505652427673,-0.008111999370157719,-0.022331081330776215,-0.5164636969566345,-0.027019601315259933,-0.042152855545282364,-0.7059563398361206,-0.05961809307336807,-0.07611290365457535,-0.8435109257698059,-0.074036605656147,0.3976893126964569,-0.6820892095565796,0.08217871189117432,0.07222836464643478,-0.9271389245986938,-0.027967166155576706,-0.03349822387099266,-0.7522780895233154,-0.12116943299770355,-0.00348644913174212,-0.5893101692199707,-0.17064332962036133,0.37543606758117676,-0.7450900077819824,0.047302767634391785,0.003887426108121872,-0.9656593203544617,-0.048134997487068176,-0.0702378898859024,-0.7567705512046814,-0.09454772621393204,-0.000980023411102593,-0.630001962184906,-0.10948691517114639,0.3000844419002533,-0.7835716009140015,-0.0047328658401966095,-0.06267089396715164,-0.993847131729126,-0.09132436662912369,-0.1304856240749359,-0.7666059732437134,-0.0892970934510231,-0.04933616891503334,-0.6455183625221252,-0.0717519074678421,0.1847478598356247,-0.8120973110198975,-0.06346555799245834,-0.10479012131690979,-0.9698298573493958,-0.12843692302703857,-0.15331344306468964,-0.789496898651123,-0.12868385016918182,-0.07847905158996582,-0.6677049994468689,-0.10894174128770828
rock,0.0,0.0,0.0,-0.243157759308815,-0.24427530169487,0.0006685775588266551,-0.3417808711528778,-0.5497122406959534,0.012295544147491455,-0.27663445472717285,-0.8314324617385864,-0.006676539778709412,-0.1298547089099884,-0.9913724064826965,-0.017849307507276535,-0.13021397590637207,-0.6766136288642883,0.17017214000225067,-0.15588662028312683,-0.8846094012260437,0.08635229617357254,-0.18677082657814026,-0.6991971135139465,0.02792554721236229,-0.1591385006904602,-0.581734299659729,0.0065787192434072495,0.0032377929892390966,-0.6542845368385315,0.13376936316490173,-0.02205711230635643,-0.8831685781478882,0.028852663934230804,-0.06434401869773865,-0.5979824066162109,-0.011672604829072952,-0.02238571085035801,-0.4479605257511139,0.0028032592963427305,0.15109126269817352,-0.616820216178894,0.07483873516321182,0.1220841333270073,-0.8893887996673584,-0.04250330477952957,0.055640529841184616,-0.5895030498504639,-0.01591086946427822,0.08536244183778763,-0.3954598307609558,0.05149511620402336,0.31714409589767456,-0.5409395694732666,0.014530924148857594,0.2718215882778168,-0.7966068983078003,-0.04813080653548241,0.1978236436843872,-0.6087498068809509,-0.005444672890007496,0.21281775832176208,-0.4386718273162842,0.05581260845065117
scissors,0.0,0.0,0.0,-0.15411800146102905,-0.060813058167696,-0.037950899451971054,-0.26066118478775024,-0.27599313855171204,-0.042328257113695145,-0.21338343620300293,-0.46895599365234375,-0.04924623668193817,-0.1298631876707077,-0.581084668636322,-0.05597914010286331,-0.2830156683921814,-0.45235058665275574,-0.016565410420298576,-0.3497489094734192,-0.6180928945541382,-0.04732317477464676,-0.3880610764026642,-0.7170363068580627,-0.0651601105928421,-0.4227806031703949,-0.8138666152954102,-0.0787356048822403,-0.18047542870044708,-0.5163158774375916,-0.02982962876558304,-0.2282247096300125,-0.7271131873130798,-0.06896626949310303,-0.24762389063835144,-0.8492412567138672,-0.09610854089260101,-0.2612288296222687,-0.9591599106788635,-0.10849831998348236,-0.07226778566837311,-0.5260507464408875,-0.04852346330881119,-0.0840616375207901,-0.5831750631332397,-0.12562249600887299,-0.09048271179199219,-0.3973698019981384,-0.14316272735595703,-0.09316898882389069,-0.2573689818382263,-0.13210918009281158,0.030883949249982834,-0.4998512864112854,-0.06961182504892349,0.016303688287734985,-0.45270928740501404,-0.140445739030838,0.01095650251954794,-0.28212136030197144,-0.14807471632957458,0.011259798891842365,-0.16248635947704315,-0.13731759786605835
scissors,0.0,0.0,0.0,-0.16828836500644684,-0.053546834737062454,-0.05275261402130127,-0.29493409395217896,-0.2936924993991852,-0.0632682591676712,-0.2517800033092499,-0.5076586008071899,-0.07508052885532379,-0.13604451715946198,-0.6255603432655334,-0.0863012745976448,-0.3070370554924011,-0.4977443516254425,-0.01754731312394142,-0.3731008768081665,-0.6347998380661011,-0.06121032312512398,-0.40646064281463623,-0.7172550559043884,-0.08864349126815796,-0.4324589669704437,-0.7984869480133057,-0.10778169333934784,-0.1957196146249771,-0.57773756980896,-0.02709203213453293,-0.24231357872486115,-0.7600551247596741,-0.08591940253973007,-0.2660170793533325,-0.8595342636108398,-0.12290815263986588,-0.2803889214992523,-0.9500600099563599,-0.13699640333652496,-0.0778028592467308,-0.6027162671089172,-0.04478094354271889,-0.08636963367462158,-0.6208938956260681,-0.14306850731372833,-0.08933179825544357,-0.4015157222747803,-0.164499893784523,-0.08906812220811844,-0.2445007711648941,-0.14933861792087555,0.037176914513111115,-0.5878217220306396,-0.06613156944513321,0.017481165006756783,-0.4764060378074646,-0.155464768409729,0.019039522856473923,-0.26677945256233215,-0.17026014626026154,0.02945573441684246,-0.13148795068264008,-0.1590278148651123
paper,0.0,0.0,0.0,-0.16690503060817719,-0.0033070803619921207,-0.05708212032914162,-0.3220113217830658,-0.07651203870773315,-0.08587206155061722,-0.441813200712204,-0.1523711234331131,-0.11147807538509369,-0.5410575866699219,-0.18769094347953796,-0.1379733383655548,-0.2701902687549591,-0.40062958002090454,-0.05146975815296173,-0.35884788632392883,-0.5844996571540833,-0.08955544233322144,-0.4061190187931061,-0.6985574960708618,-0.12066283822059631,-0.4400193691253662,-0.8025129437446594,-0.14640232920646667,-0.17625141143798828,-0.46637162566185,-0.060972779989242554,-0.22744746506214142,-0.6855687499046326,-0.09445920586585999,-0.2542501986026764,-0.8258472681045532,-0.12733416259288788,-0.2716994881629944,-0.9498794674873352,-0.1546233743429184,-0.08037400990724564,-0.478534460067749,-0.0793180912733078,-0.08387470245361328,-0.6969627737998962,-0.1294018030166626,-0.08836814016103745,-0.8347669243812561,-0.16902203857898712,-0.09444551914930344,-0.9587913155555725,-0.19733847677707672,0.014853391796350479,-0.446227103471756,-0.10171826183795929,0.06384733319282532,-0.602509081363678,-0.15685777366161346,0.0935622975230217,-0.7119095325469971,-0.1864691525697708,0.11544980853796005,-0.8184579014778137,-0.20605646073818207
rock,0.0,0.0,0.0,-0.30997321009635925,0.008226502686738968,-0.062443628907203674,-0.5765021443367004,-0.17293758690357208,-0.08305369317531586,-0.7126547694206238,-0.40365728735923767,-0.11067398637533188,-0.6904079914093018,-0.5849487781524658,-0.11596664041280746,-0.5188929438591003,-0.5883083939552307,0.02069740556180477,-0.6445407867431641,-0.7480663061141968,-0.0897466242313385,-0.5499260425567627,-0.48427191376686096,-0.1378072202205658,-0.4841291606426239,-0.41392675042152405,-0.1589934080839157,-0.3632955551147461,-0.6791231036186218,-0.0011395514011383057,-0.4926535189151764,-0.8606137633323669,-0.128982275724411,-0.40754884481430054,-0.5225633978843689,-0.1378180831670761,-0.3363930284976959,-0.4693121910095215,-0.10706526041030884,-0.19677793979644775,-0.7095796465873718,-0.04543573036789894,-0.31500595808029175,-0.8608645796775818,-0.16967344284057617,-0.25687098503112793,-0.5238712430000305,-0.10415694862604141,-0.19084063172340393,-0.47184324264526367,-0.022966528311371803,-0.021165570244193077,-0.7066301107406616,-0.09762996435165405,-0.1420631855726242,-0.7605792880058289,-0.1535828858613968,-0.131962388753891,-0.5213212966918945,-0.09555082768201828,-0.08358367532491684,-0.48347482085227966,-0.03341292217373848
scissors,0.0,0.0,0.0,0.03875511884689331,-0.15504373610019684,-0.09140379726886749,0.029744068160653114,-0.2894638478755951,-0.1481509655714035,-0.032655760645866394,-0.2344626486301422,-0.20526255667209625,-0.11656595021486282,-0.13554127514362335,-0.25992318987846375,-0.25142860412597656,-0.43743041157722473,-0.10071800649166107,-0.4093652367591858,-0.5935408473014832,-0.1761590540409088,-0.5060389041900635,-0.6846962571144104,-0.21915626525878906,-0.5988895893096924,-0.7631433606147766,-0.24278278648853302,-0.31864598393440247,-0.3193087875843048,-0.10843787342309952,-0.4859413504600525,-0.3986145257949829,-0.19828219711780548,-0.6044251918792725,-0.4278537333011627,-0.24987010657787323,-0.7065597772598267,-0.44800254702568054,-0.2683068513870239,-0.3329315781593323,-0.18933500349521637,-0.12411317974328995,-0.3444802761077881,-0.18599848449230194,-0.24451790750026703,-0.20510181784629822,-0.15902240574359894,-0.2741702198982239,-0.10498565435409546,-0.142014279961586,-0.25620296597480774,-0.3096397817134857,-0.05885953828692436,-0.14695049822330475,-0.2529573440551758,-0.0337420254945755,-0.24511943757534027,-0.13629642128944397,-0.04414312541484833,-0.2624448835849762,-0.04585915431380272,-0.06654633581638336,-0.24671581387519836
scissors,0.0,0.0,0.0,0.04081229865550995,-0.15038852393627167,-0.0984414741396904,0.03119918704032898,-0.2798539698123932,-0.16050896048545837,-0.03666207566857338,-0.2219673991203308,-0.22135993838310242,-0.12742817401885986,-0.12435903400182724,-0.2784172594547272,-0.2539030909538269,-0.4255586564540863,-0.11104811728000641,-0.41122564673423767,-0.584172248840332,-0.1920444816350937,-0.5078065991401672,-0.6769638061523438,-0.23663893342018127,-0.6012247204780579,-0.7554446458816528,-0.26044607162475586,-0.3236341178417206,-0.3083404004573822,-0.11674713343381882,-0.4966367483139038,-0.38350778818130493,-0.213114932179451,-0.6170743703842163,-0.41321438550949097,-0.26678168773651123,-0.7219011187553406,-0.4357931315898895,-0.2851480543613434,-0.3374235928058624,-0.18043754994869232,-0.13074955344200134,-0.3421812057495117,-0.1681888848543167,-0.2571662962436676,-0.20342127978801727,-0.13834019005298615,-0.28668510913848877,-0.10695884376764297,-0.12203297764062881,-0.26667582988739014,-0.31254562735557556,-0.05320077762007713,-0.15210042893886566,-0.25347471237182617,-0.022646425291895866,-0.25148096680641174,-0.13918577134609222,-0.029987134039402008,-0.26693224906921387,-0.05377703160047531,-0.05164807662367821,-0.24910636246204376
scissors,0.0,0.0,0.0,0.0526188388466835,-0.02612425945699215,-0.09994406253099442,0.04933826997876167,-0.12094758450984955,-0.15674297511577606,-0.047513850033283234,-0.19630323350429535,-0.20713965594768524,-0.1299062967300415,-0.2812175154685974,-0.25396934151649475,0.09640373289585114,-0.4225910007953644,-0.10169113427400589,0.16586174070835114,-0.627630352973938,-0.17721211910247803,0.2091013640165329,-0.7661943435668945,-0.22169727087020874,0.24196752905845642,-0.8856368660926819,-0.24425341188907623,0.013709220103919506,-0.4459019601345062,-0.09582678228616714,0.007788585964590311,-0.6790125966072083,-0.17830303311347961,-0.010491804219782352,-0.8357981443405151,-0.22385847568511963,-0.02509269490838051,-0.9707931876182556,-0.23860208690166473,-0.059681087732315063,-0.40417224168777466,-0.09867260605096817,-0.111477330327034,-0.4770137071609497,-0.21476642787456512,-0.09735875576734543,-0.3297264575958252,-0.23520319163799286,-0.0752594843506813,-0.22447262704372406,-0.2107144594192505,-0.11849360167980194,-0.32431572675704956,-0.10706290602684021,-0.15817125141620636,-0.3354310691356659,-0.20122358202934265,-0.13207243382930756,-0.22645339369773865,-0.20458610355854034,-0.09966059029102325,-0.14686594903469086,-0.17847009003162384
scissors,0.0,0.0,0.0,0.07651439309120178,-0.05720141530036926,-0.0901649072766304,0.07893801480531693,-0.20449845492839813,-0.1405181586742401,-0.04430785030126572,-0.327503502368927,-0.19192080199718475,-0.1626618504524231,-0.4378676116466522,-0.2321145236492157,0.12927210330963135,-0.5822986364364624,-0.03903108462691307,0.1966933310031891,-0.8170314431190491,-0.14919179677963257,0.17490489780902863,-0.9293779134750366,-0.21662065386772156,0.11897342652082443,-0.9146203994750977,-0.24059006571769714,0.011359574273228645,-0.6040427088737488,-0.04418748617172241,-0.001632807543501258,-0.8819599151611328,-0.16438356041908264,-0.03233594074845314,-0.9750370383262634,-0.2196751981973648,-0.07080311328172684,-0.941154956817627,-0.2239256650209427,-0.08847922086715698,-0.5378129482269287,-0.06675487756729126,-0.1419946700334549,-0.6732504367828369,-0.19648319482803345,-0.10257527232170105,-0.5073156356811523,-0.20272760093212128,-0.0689973384141922,-0.3708919286727905,-0.16011129319667816,-0.16342143714427948,-0.4264967441558838,-0.09665831178426743,-0.19080594182014465,-0.4539111852645874,-0.20230115950107574,-0.14656685292720795,-0.321528822183609,-0.20456770062446594,-0.10473957657814026,-0.2153758704662323,-0.1693054884672165
scissors,0.0,0.0,0.0,0.07957801967859268,-0.28608372807502747,-0.08795486390590668,0.28121116757392883,-0.4169444739818573,-0.1449805647134781,0.4657646119594574,-0.386475533246994,-0.17747750878334045,0.5593279600143433,-0.2783447802066803,-0.2026197910308838,0.2716625928878784,-0.20908161997795105,-0.2520105242729187,0.5117552876472473,-0.33644136786460876,-0.33012208342552185,0.6557483673095703,-0.3933489918708801,-0.3705001771450043,0.7802462577819824,-0.42753270268440247,-0.40296557545661926,0.30597352981567383,-0.03027588315308094,-0.22906173765659332,0.6137815117835999,-0.03192683681845665,-0.2987142503261566,0.7944493293762207,-0.015718825161457062,-0.31894704699516296,0.9402133822441101,0.02564082480967045,-0.33961933851242065,0.3196983337402344,0.0878899097442627,-0.19773584604263306,0.5912041664123535,-0.01667097955942154,-0.24715159833431244,0.5393092632293701,-0.12807784974575043,-0.20634154975414276,0.450591117143631,-0.17002025246620178,-0.1709708720445633,0.32422783970832825,0.15832628309726715,-0.17413827776908875,0.5274103879928589,0.05997771397233009,-0.22192233800888062,0.5042299628257751,-0.0416497103869915,-0.20508749783039093,0.4311434328556061,-0.08826883882284164,-0.1852392703294754
scissors,0.0,0.0,0.0,0.09287223219871521,-0.29358193278312683,-0.10038872063159943,0.31458771228790283,-0.40258660912513733,-0.16205716133117676,0.5134091377258301,-0.33859002590179443,-0.19496285915374756,0.5991385579109192,-0.2051784247159958,-0.21899038553237915,0.2609136998653412,-0.20725448429584503,-0.2714177072048187,0.508281946182251,-0.3351989984512329,-0.33813750743865967,0.6547232270240784,-0.39124786853790283,-0.3619186282157898,0.7825894951820374,-0.4266068935394287,-0.38471677899360657,0.301244854927063,-0.013838319107890129,-0.24109458923339844,0.5988877415657043,-0.009155371226370335,-0.3156736195087433,0.7860247492790222,0.006771476939320564,-0.33564236760139465,0.9334273338317871,0.045594703406095505,-0.3558572828769684,0.3264930546283722,0.1058325469493866,-0.20103885233402252,0.5959270000457764,-0.017019769176840782,-0.2595106363296509,0.5412949323654175,-0.13038542866706848,-0.22334638237953186,0.4503437280654907,-0.17186187207698822,-0.18943509459495544,0.34772592782974243,0.1738717406988144,-0.16826367378234863,0.5347518920898438,0.0359087698161602,-0.2207764834165573,0.5033132433891296,-0.06754591315984726,-0.2099437415599823,0.4278734624385834,-0.1032865047454834,-0.195047527551651
scissors,0.0,0.0,0.0,-0.04736953601241112,-0.0657566636800766,-0.11901044845581055,-0.17965678870677948,-0.09498786926269531,-0.1590505987405777,-0.33193516731262207,-0.03302587568759918,-0.18448013067245483,-0.45217737555503845,0.015267311595380306,-0.20102345943450928,-0.314871221780777,-0.40023744106292725,-0.07823564112186432,-0.44870448112487793,-0.5617101788520813,-0.13529564440250397,-0.5441741347312927,-0.665797233581543,-0.17377784848213196,-0.6353163719177246,-0.7465621829032898,-0.19752947986125946,-0.393663614988327,-0.3031003773212433,-0.05262738838791847,-0.5694655776023865,-0.4000001847743988,-0.11131191998720169,-0.6867496967315674,-0.4407719373703003,-0.14921927452087402,-0.7814726829528809,-0.4889053702354431,-0.16341210901737213,-0.41600361466407776,-0.1844576597213745,-0.03968123719096184,-0.5305147767066956,-0.13868550956249237,-0.1336192637681961,-0.4497458338737488,-0.06428756564855576,-0.1599763035774231,-0.37638401985168457,-0.029682235792279243,-0.14606936275959015,-0.39041945338249207,-0.07701648771762848,-0.03581896424293518,-0.451264888048172,0.0006624339730478823,-0.12499422580003738,-0.3911665678024292,0.053393393754959106,-0.14224028587341309,-0.3321297764778137,0.07243279367685318,-0.1287476271390915
scissors,0.0,0.0,0.0,-0.058294877409935,-0.08605613559484482,-0.131288543343544,-0.20721065998077393,-0.1500977724790573,-0.1631816178560257,-0.35559025406837463,-0.10984200984239578,-0.17691829800605774,-0.47447285056114197,-0.06915516406297684,-0.1800074428319931,-0.33450931310653687,-0.3898885250091553,-0.059682972729206085,-0.47040221095085144,-0.5523475408554077,-0.10861922055482864,-0.5615209937095642,-0.6626355051994324,-0.14202558994293213,-0.6380066275596619,-0.7533789277076721,-0.15927232801914215,-0.3860376179218292,-0.2936467230319977,-0.021454360336065292,-0.5581763982772827,-0.3842359781265259,-0.07546351850032806,-0.6803325414657593,-0.42535993456840515,-0.10945633053779602,-0.7780875563621521,-0.4713505208492279,-0.11899421364068985,-0.38953858613967896,-0.1859414279460907,-0.0008100504637695849,-0.49572131037712097,-0.14231711626052856,-0.09440897405147552,-0.42451584339141846,-0.07081156224012375,-0.12699736654758453,-0.36341896653175354,-0.04830663278698921,-0.11385440081357956,-0.36437803506851196,-0.09459461271762848,0.009809846989810467,-0.45490550994873047,-0.04875002056360245,-0.0660826712846756,-0.40826308727264404,-0.00468462286517024,-0.08127584308385849,-0.35960063338279724,0.009873778559267521,-0.0692652091383934
scissors,0.0,0.0,0.0,0.046879418194293976,-0.007637044880539179,-0.11750530451536179,0.047438476234674454,-0.0651606097817421,-0.1819762885570526,-0.029065944254398346,-0.11620337516069412,-0.23411934077739716,-0.10772661864757538,-0.16728101670742035,-0.28186383843421936,0.11435938626527786,-0.3598967492580414,-0.13657419383525848,0.20356117188930511,-0.5447156429290771,-0.22808057069778442,0.25365251302719116,-0.6781917214393616,-0.28345900774002075,0.2974216938018799,-0.7956019639968872,-0.31258684396743774,0.016722241416573524,-0.40137043595314026,-0.12176120281219482,0.004243889823555946,-0.6539046168327332,-0.2127685248851776,-0.018106162548065186,-0.8110092282295227,-0.26264479756355286,-0.030269324779510498,-0.9589760899543762,-0.28186658024787903,-0.0666835606098175,-0.36792686581611633,-0.11583144962787628,-0.12973470985889435,-0.4202437698841095,-0.2336771935224533,-0.14228224754333496,-0.2707584500312805,-0.25595131516456604,-0.14450599253177643,-0.16826796531677246,-0.23531973361968994,-0.1276237964630127,-0.29895341396331787,-0.1161973848938942,-0.1852896511554718,-0.2694976031780243,-0.20462386310100555,-0.1958286166191101,-0.17448790371418,-0.20661118626594543,-0.19643031060695648,-0.10906857997179031,-0.18417298793792725
scissors,0.0,0.0,0.0,0.17651721835136414,0.011770893819630146,-0.03952503576874733,0.2977728545665741,0.156118705868721,-0.042907509952783585,0.3326447010040283,0.31252631545066833,-0.021115362644195557,0.29966872930526733,0.40415406227111816,0.009082496166229248,0.21590980887413025,0.3660212457180023,-0.13624010980129242,0.36320969462394714,0.5804828405380249,-0.15126445889472961,0.43346256017684937,0.6985846757888794,-0.15690317749977112,0.483161985874176,0.7998282313346863,-0.1623043417930603,0.12927262485027313,0.4310890734195709,-0.09069731831550598,0.2158413678407669,0.6841902136802673,-0.10139627009630203,0.23691600561141968,0.8442853689193726,-0.09431766718626022,0.24037671089172363,0.9664049744606018,-0.09099723398685455,0.07523056864738464,0.4474458694458008,-0.03522947058081627,0.20283284783363342,0.5416842103004456,-0.0133290970697999,0.24393877387046814,0.47543635964393616,0.018050599843263626,0.24619640409946442,0.4077444076538086,0.038566239178180695,0.0485248938202858,0.43905529379844666,0.016498148441314697,0.1510760486125946,0.47690343856811523,0.029621267691254616,0.18780624866485596,0.41617053747177124,0.04450976476073265,0.18647660315036774,0.3531375527381897,0.05858713388442993
scissors,0.0,0.0,0.0,0.11758802086114883,0.16431231796741486,-0.0006424912717193365,0.11878783255815506,0.3563269376754761,-0.015139794908463955,0.043086905032396317,0.47961369156837463,-0.02699897438287735,-0.02793685346841812,0.5390477776527405,-0.03713895380496979,0.0837811604142189,0.4469156265258789,-0.08390835672616959,0.11139300465583801,0.7000740766525269,-0.11106708645820618,0.12328140437602997,0.8462241888046265,-0.12083342671394348,0.12796862423419952,0.9587701559066772,-0.12498780339956284,-0.017484666779637337,0.43321117758750916,-0.09092069417238235,-0.06659653782844543,0.6983482837677002,-0.11784670501947403,-0.10230177640914917,0.8605054020881653,-0.12472006678581238,-0.1418919861316681,0.9816692471504211,-0.12724818289279938,-0.09488393366336823,0.39762142300605774,-0.08920713514089584,-0.10720528662204742,0.5973665714263916,-0.10093088448047638,-0.06869784742593765,0.5506898164749146,-0.07047959417104721,-0.04820050299167633,0.4767720401287079,-0.04212141036987305,-0.1550035923719406,0.3557840883731842,-0.0876336544752121,-0.14769157767295837,0.5248805284500122,-0.08405517786741257,-0.11375413089990616,0.4935165345668793,-0.046484824270009995,-0.10149526596069336,0.43059274554252625,-0.012478237971663475
paper,0.0,0.0,0.0,0.13151594996452332,-0.017156897112727165,-0.08396054804325104,0.24991118907928467,-0.07125946134328842,-0.13554419577121735,0.3503507971763611,-0.11949034780263901,-0.1808796525001526,0.4485222101211548,-0.1351892501115799,-0.22472499310970306,0.2167573720216751,-0.42955660820007324,-0.08222194761037827,0.29581689834594727,-0.6024231910705566,-0.13338130712509155,0.33723345398902893,-0.7167475819587708,-0.1763036698102951,0.37092283368110657,-0.8241642713546753,-0.20902428030967712,0.1318918913602829,-0.4863165616989136,-0.08121275156736374,0.18060563504695892,-0.7012424468994141,-0.12565717101097107,0.209098219871521,-0.8384134769439697,-0.16365507245063782,0.23193463683128357,-0.9533724784851074,-0.193099245429039,0.045562781393527985,-0.48772409558296204,-0.08935143053531647,0.07403353601694107,-0.6881436705589294,-0.13467299938201904,0.10360903292894363,-0.8170521259307861,-0.16789188981056213,0.1310022622346878,-0.9282518625259399,-0.19083048403263092,-0.044387686997652054,-0.44808465242385864,-0.10554011911153793,-0.058400172740221024,-0.6148457527160645,-0.149302676320076,-0.06318541616201401,-0.7291262149810791,-0.17080286145210266,-0.060865867882966995,-0.8400681614875793,-0.1842266470193863
scissors,0.0,0.0,0.0,0.11245162039995193,-0.0702386125922203,-0.04870094731450081,0.16675235331058502,-0.2081179916858673,-0.07311716675758362,0.1256890892982483,-0.32238516211509705,-0.10140655189752579,0.0557851567864418,-0.4082706868648529,-0.1258239597082138,0.18357980251312256,-0.4720969498157501,-0.0298355370759964,0.24551896750926971,-0.6528209447860718,-0.07374181598424911,0.2777060270309448,-0.7697017192840576,-0.10298876464366913,0.2991240322589874,-0.8727830648422241,-0.12129586935043335,0.09886588901281357,-0.4925927221775055,-0.044443290680646896,0.11029123514890671,-0.7184056043624878,-0.0984569787979126,0.11881265044212341,-0.8609950542449951,-0.13501910865306854,0.1238945946097374,-0.9804307818412781,-0.15298932790756226,0.014899486675858498,-0.4521379768848419,-0.06518704444169998,0.026235777884721756,-0.5535555481910706,-0.1493743658065796,0.04993313178420067,-0.4351150095462799,-0.16873976588249207,0.05786704272031784,-0.34089958667755127,-0.15647052228450775,-0.060235776007175446,-0.37488871812820435,-0.08916636556386948,-0.031145773828029633,-0.417434424161911,-0.1604377031326294,0.013868682086467743,-0.3275676369667053,-0.1666090339422226,0.04345950856804848,-0.24628141522407532,-0.1523367017507553
